3301 2940 110.016666666667 -7.98333333333333 47.0949355249466 43.5706628782348 13 212
3302 2940 110.05 -7.98333333333333 48.6069668475049 44.9312009303237 13 212
3303 2940 110.083333333333 -7.98333333333333 51.1775414127717 47.4155715599404 13 212
3304 2940 110.116666666667 -7.98333333333333 49.5527224915662 45.8536758018115 13 212
3305 2940 110.15 -7.98333333333333 40.6870907166498 37.0652396036638 13 212
3306 2940 110.183333333333 -7.98333333333333 30.1602894636799 26.5137558720985 13 212
3307 2940 110.216666666667 -7.98333333333333 29.4595203103534 25.7785742595616 13 212
3308 2940 110.25 -7.98333333333333 46.210333953211 42.5252276851004 13 212
3309 2940 110.283333333333 -7.98333333333333 81.7862928217699 78.0730237404654 13 212
3310 2940 110.316666666667 -7.98333333333333 127.038177300792 123.268955674973 13 212
3311 2940 110.35 -7.98333333333333 172.116256647734 168.288026647659 13 212
3312 2940 110.383333333333 -7.98333333333333 212.298117574977 208.402527574977 13 212
3313 2940 110.416666666667 -7.98333333333333 238.237686441682 234.276666441682 13 212
3314 2940 110.45 -7.98333333333333 248.258664533698 244.234354533696 13 212
3315 2940 110.483333333333 -7.98333333333333 251.42986803506 247.34460803506 13 212
3316 2940 110.516666666667 -7.98333333333333 250.586682247899 246.443022247899 13 212
3317 2940 110.55 -7.98333333333333 248.240089455815 244.040779455822 13 212
3318 2940 110.583333333333 -7.98333333333333 250.549658540538 246.297648540538 13 212
3319 2940 110.616666666667 -7.98333333333333 256.988627395629 252.687067395629 13 212
3320 2940 110.65 -7.98333333333333 263.259418321484 258.911648321481 13 212
3321 2940 110.683333333333 -7.98333333333333 265.876559791116 261.486109791116 13 212
3322 2940 110.716666666667 -7.98333333333333 261.105334501772 256.675914501772 13 212
3323 2940 110.75 -7.98333333333333 245.164885028792 240.700375028838 13 212
3324 2940 110.783333333333 -7.98333333333333 220.924215038135 216.428665038135 13 212
3325 2940 110.816666666667 -7.98333333333333 195.217443125964 190.695063126016 13 212
3326 2940 110.85 -7.98333333333333 169.875219258909 165.330349258909 13 212
3327 2940 110.883333333333 -7.98333333333333 151.329599428414 146.766729428414 13 212
3328 2940 110.916666666667 -7.98333333333333 147.64757271233 143.071312712328 13 212
3329 2940 110.95 -7.98333333333333 151.521229927344 146.936299927344 13 212
3330 2940 110.983333333333 -7.98333333333333 151.332215340082 146.743435340082 13 212
3301 2939 110.016666666667 -7.95 37.3478055055705 34.0125267447322 13 212
3302 2939 110.05 -7.95 41.0583605510053 37.6324729159683 13 212
3303 2939 110.083333333333 -7.95 48.2114776943921 44.6905098141198 13 212
3304 2939 110.116666666667 -7.95 53.2109709926259 49.639591046726 13 212
3305 2939 110.15 -7.95 49.5896036721157 46.0112053911966 13 212
3306 2939 110.183333333333 -7.95 38.5733175008987 34.9551119964299 13 212
3307 2939 110.216666666667 -7.95 34.6060122304134 30.9112103472472 13 212
3308 2939 110.25 -7.95 56.2391017643754 52.478123973415 13 212
3309 2939 110.283333333333 -7.95 106.874114739808 103.044774739699 13 212
3310 2939 110.316666666667 -7.95 163.461553035161 159.555913035161 13 212
3311 2939 110.35 -7.95 208.46280999784 204.482189997774 13 212
3312 2939 110.383333333333 -7.95 244.998967741678 240.944927741678 13 212
3313 2939 110.416666666667 -7.95 266.565731991201 262.440011991201 13 212
3314 2939 110.45 -7.95 268.741479782579 264.546059782594 13 212
3315 2939 110.483333333333 -7.95 264.133755535544 259.870835535544 13 212
3316 2939 110.516666666667 -7.95 257.332618110347 253.004608110347 13 212
3317 2939 110.55 -7.95 248.465362756677 244.074892756698 13 212
3318 2939 110.583333333333 -7.95 244.177121728323 239.727031728323 13 212
3319 2939 110.616666666667 -7.95 245.697495583165 241.190845583165 13 212
3320 2939 110.65 -7.95 248.334442628695 243.774502628698 13 212
3321 2939 110.683333333333 -7.95 248.469407488219 243.859637488219 13 212
3322 2939 110.716666666667 -7.95 245.233725447952 240.577785447952 13 212
3323 2939 110.75 -7.95 238.826490636025 234.128240636045 13 212
3324 2939 110.783333333333 -7.95 229.390382739513 224.653852739513 13 212
3325 2939 110.816666666667 -7.95 214.169255107271 209.398645107312 13 212
3326 2939 110.85 -7.95 191.164674856251 186.364364856251 13 212
3327 2939 110.883333333333 -7.95 172.978493803596 168.153003803596 13 212
3328 2939 110.916666666667 -7.95 173.409582096248 168.563572096234 13 212
3329 2939 110.95 -7.95 185.28735320442 180.42561320442 13 212
3330 2939 110.983333333333 -7.95 196.208573656471 191.336013656471 13 212
3301 2938 110.016666666667 -7.91666666666667 50.1747302226459 46.8535361131079 13 212
3302 2938 110.05 -7.91666666666667 56.5000302137197 53.1090031616343 13 212
3303 2938 110.083333333333 -7.91666666666667 65.7552888212249 62.2771975468363 13 212
3304 2938 110.116666666667 -7.91666666666667 74.0178955536793 70.4567194620511 13 212
3305 2938 110.15 -7.91666666666667 73.7476739343588 70.1139299456722 13 212
3306 2938 110.183333333333 -7.91666666666667 61.1886092503711 57.4796092504096 13 212
3307 2938 110.216666666667 -7.91666666666667 50.8667433488799 47.0738233488799 13 212
3308 2938 110.25 -7.91666666666667 65.5583122507233 61.681952250671 13 212
3309 2938 110.283333333333 -7.91666666666667 110.493670806181 106.534580806081 13 212
3310 2938 110.316666666667 -7.91666666666667 163.692653232788 159.651743232788 13 212
3311 2938 110.35 -7.91666666666667 208.44677775201 204.325177751941 13 212
3312 2938 110.383333333333 -7.91666666666667 247.673707308582 243.472767308582 13 212
3313 2938 110.416666666667 -7.91666666666667 269.140819823393 264.862119823393 13 212
3314 2938 110.45 -7.91666666666667 264.788226451336 260.433576451368 13 212
3315 2938 110.483333333333 -7.91666666666667 251.324681932805 246.896131932805 13 212
3316 2938 110.516666666667 -7.91666666666667 238.365047975726 233.864857975726 13 212
3317 2938 110.55 -7.91666666666667 225.363648888235 220.794318888265 13 212
3318 2938 110.583333333333 -7.91666666666667 216.350178438774 211.714438438774 13 212
3319 2938 110.616666666667 -7.91666666666667 214.350024905979 209.650834905979 13 212
3320 2938 110.65 -7.91666666666667 216.703730065348 211.944280065348 13 212
3321 2938 110.683333333333 -7.91666666666667 219.104769813656 214.288439813656 13 212
3322 2938 110.716666666667 -7.91666666666667 219.608157419574 214.738567419574 13 212
3323 2938 110.75 -7.91666666666667 220.302579733753 215.383539733756 13 212
3324 2938 110.783333333333 -7.91666666666667 221.310021940522 216.345551940522 13 212
3325 2938 110.816666666667 -7.91666666666667 213.011493892231 208.005783892268 13 212
3326 2938 110.85 -7.91666666666667 189.099196581944 184.056636581944 13 212
3327 2938 110.883333333333 -7.91666666666667 167.779861690842 162.705011690843 13 212
3328 2938 110.916666666667 -7.91666666666667 167.222860224936 162.120410224922 13 212
3329 2938 110.95 -7.91666666666667 181.408325413037 176.283125413037 13 212
3330 2938 110.983333333333 -7.91666666666667 200.426886351058 195.283936351058 13 212
